rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,id,subj,source_file
44714,,"{""natural"":""7"",""mobile"":""6"",""manipulability"":""1"",""volition"":""7"",""sentient"":""1"",""potent"":""1"",""instigation"":""5""}",survey-html-form,7,2.1.0,333093,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,3.0,human,ot3we9uu13.csv
25164,,"{""natural"":""7"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""6""}",survey-html-form,8,2.1.0,358260,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,14.0,instrument,ot3we9uu13.csv
17730,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""4"",""potent"":""6"",""instigation"":""6""}",survey-html-form,9,2.1.0,375993,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,25.0,human,ot3we9uu13.csv
14865,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""4"",""potent"":""6"",""instigation"":""7""}",survey-html-form,10,2.1.0,390859,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,15.0,human,ot3we9uu13.csv
16947,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""4"",""potent"":""1"",""instigation"":""2""}",survey-html-form,11,2.1.0,407809,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,23.0,human,ot3we9uu13.csv
29697,,"{""natural"":""7"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""4"",""potent"":""1"",""instigation"":""7""}",survey-html-form,12,2.1.0,437509,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,8.0,instrument,ot3we9uu13.csv
14064,,"{""natural"":""7"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""4"",""potent"":""1"",""instigation"":""7""}",survey-html-form,13,2.1.0,451575,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,20.0,instrument,ot3we9uu13.csv
15465,,"{""natural"":""1"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""4"",""potent"":""1"",""instigation"":""7""}",survey-html-form,14,2.1.0,467043,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,12.0,instrument,ot3we9uu13.csv
21765,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""4"",""potent"":""6"",""instigation"":""6""}",survey-html-form,15,2.1.0,488809,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,1.0,human,ot3we9uu13.csv
12948,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""4"",""potent"":""7"",""instigation"":""7""}",survey-html-form,16,2.1.0,501760,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,19.0,human,ot3we9uu13.csv
33832,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""4"",""potent"":""6"",""instigation"":""6""}",survey-html-form,17,2.1.0,535593,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,11.0,human,ot3we9uu13.csv
15381,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""4"",""potent"":""7"",""instigation"":""7""}",survey-html-form,18,2.1.0,550975,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,17.0,human,ot3we9uu13.csv
18382,,"{""natural"":""7"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""4"",""potent"":""1"",""instigation"":""6""}",survey-html-form,19,2.1.0,569359,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,10.0,instrument,ot3we9uu13.csv
60197,,"{""natural"":""1"",""mobile"":""1"",""manipulability"":""6"",""volition"":""1"",""sentient"":""4"",""potent"":""1"",""instigation"":""6""}",survey-html-form,20,2.1.0,629558,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,16.0,instrument,ot3we9uu13.csv
21599,,"{""natural"":""6"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""1"",""potent"":""5"",""instigation"":""6""}",survey-html-form,21,2.1.0,651160,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,5.0,human,ot3we9uu13.csv
14714,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""4"",""potent"":""7"",""instigation"":""7""}",survey-html-form,22,2.1.0,665875,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,7.0,human,ot3we9uu13.csv
38914,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,23,2.1.0,704792,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,21.0,human,ot3we9uu13.csv
24915,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""1"",""volition"":""7"",""sentient"":""4"",""potent"":""4"",""instigation"":""4""}",survey-html-form,24,2.1.0,729709,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,9.0,human,ot3we9uu13.csv
21414,,"{""natural"":""2"",""mobile"":""1"",""manipulability"":""6"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""7""}",survey-html-form,25,2.1.0,751126,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,22.0,instrument,ot3we9uu13.csv
19381,,"{""natural"":""6"",""mobile"":""1"",""manipulability"":""6"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""7""}",survey-html-form,26,2.1.0,770509,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,18.0,instrument,ot3we9uu13.csv
18065,,"{""natural"":""1"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""4""}",survey-html-form,27,2.1.0,788576,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,4.0,instrument,ot3we9uu13.csv
2247,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",0,html-button-response,28,2.1.0,790825,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,,,ot3we9uu13.csv
32288,,"{""understood"":true,""age"":25,""gender"":""Female"",""ethnicity"":""asian chinese "",""languages"":""english chinese"",""topic"":""how people perceived the sentences like what is doing what"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""question1"":null,""comments"":null}",survey,29,3.0.0,823172,65d53cf473e1b96ac92b5f33,6980c7c83940647eb7aa7467,6980d00262185a9de3311470,,,ot3we9uu13.csv
122915,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",0,html-button-response,0,2.1.0,122920,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,,,pp66co54tz.csv
32111,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 26 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",0,html-button-response,1,2.1.0,155032,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,,,pp66co54tz.csv
96105,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""4"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,2,2.1.0,251139,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,4.0,human,pp66co54tz.csv
81772,,"{""natural"":""7"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""2"",""instigation"":""6""}",survey-html-form,3,2.1.0,332912,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,23.0,instrument,pp66co54tz.csv
75440,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""6""}",survey-html-form,4,2.1.0,408353,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,6.0,human,pp66co54tz.csv
39847,,"{""natural"":""5"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""5""}",survey-html-form,5,2.1.0,448201,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,2.0,human,pp66co54tz.csv
71103,,"{""natural"":""7"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""6""}",survey-html-form,6,2.1.0,519306,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,13.0,instrument,pp66co54tz.csv
57270,,"{""natural"":""2"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""3""}",survey-html-form,7,2.1.0,576577,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,15.0,instrument,pp66co54tz.csv
52487,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""6""}",survey-html-form,8,2.1.0,629066,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,22.0,human,pp66co54tz.csv
111822,,"{""natural"":""6"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""4""}",survey-html-form,9,2.1.0,740890,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,3.0,instrument,pp66co54tz.csv
56247,,"{""natural"":""7"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""3""}",survey-html-form,10,2.1.0,797138,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,21.0,instrument,pp66co54tz.csv
53871,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""5"",""instigation"":""4""}",survey-html-form,11,2.1.0,851010,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,26.0,human,pp66co54tz.csv
32573,,"{""natural"":""3"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""2""}",survey-html-form,12,2.1.0,883584,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,7.0,instrument,pp66co54tz.csv
20816,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,13,2.1.0,904401,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,10.0,human,pp66co54tz.csv
22022,,"{""natural"":""7"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""3""}",survey-html-form,14,2.1.0,926426,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,9.0,instrument,pp66co54tz.csv
23854,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""5""}",survey-html-form,15,2.1.0,950281,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,18.0,human,pp66co54tz.csv
26207,,"{""natural"":""3"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""5""}",survey-html-form,16,2.1.0,976489,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,1.0,instrument,pp66co54tz.csv
55214,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""6"",""instigation"":""6""}",survey-html-form,17,2.1.0,1031704,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,24.0,human,pp66co54tz.csv
40159,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""6""}",survey-html-form,18,2.1.0,1071864,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,12.0,human,pp66co54tz.csv
22735,,"{""natural"":""6"",""mobile"":""2"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""3""}",survey-html-form,19,2.1.0,1094601,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,17.0,instrument,pp66co54tz.csv
18494,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,20,2.1.0,1113095,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,16.0,human,pp66co54tz.csv
35728,,"{""natural"":""7"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""3""}",survey-html-form,21,2.1.0,1148824,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,19.0,instrument,pp66co54tz.csv
27151,,"{""natural"":""7"",""mobile"":""7"",""manipulability"":""7"",""volition"":""7"",""sentient"":""7"",""potent"":""7"",""instigation"":""7""}",survey-html-form,22,2.1.0,1175977,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,14.0,human,pp66co54tz.csv
39231,,"{""natural"":""2"",""mobile"":""1"",""manipulability"":""7"",""volition"":""1"",""sentient"":""1"",""potent"":""1"",""instigation"":""3""}",survey-html-form,23,2.1.0,1215208,5fb865ade47b465ad43580d9,6980c7c83940647eb7aa7467,6980ce9c0eb38a8c45785c1d,5.0,instrument,pp66co54tz.csv
